1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
ISOC1	20.84689903	22.25418854	22.15047455	19.37978172	21.65206528	19.99381447	18.83264542	22.34789467	20.513937	18.85785103	22.3159771	21.27179146	21.15078354	21.53440475	22.78680038	22.41841125	21.48345375	19.41739655	19.87158966	19.07993698	18.98377991	22.22585106	22.20257568	19.94215202	23.63876152	19.77516937	21.65018272	19.38721275	20.41216278	19.1687088	19.03004646	19.13645172	23.18999672	21.40592766	20.47258759	21.60281754	23.89799881	23.03064537	23.68923187	21.62702751	21.31318474	21.10603905	20.79094887	20.13790512	20.28552246	19.24562645	22.49641037	19.82284737
CCDC124	22.53421593	20.3941288	20.9011879	20.13617325	22.60970879	23.26484871	19.24292183	23.48062134	20.37945175	20.46969223	20.23056793	19.88716507	22.28260231	22.67781639	19.9426918	18.79647064	21.46662521	20.81818199	22.25914192	22.50008774	22.35250854	20.18671036	22.66399002	22.63513374	22.53124428	19.94369316	19.92103195	20.55439186	22.47253799	19.29995346	23.03900528	19.73940659	20.07492828	22.60982132	23.43847466	20.13604355	20.28055	20.39588547	22.79465485	19.43987083	23.42624092	20.90868187	21.05218506	21.53236198	22.63977814	19.6668644	19.41398048	22.02820206
KCTD12	23.31658554	19.98256302	20.62078285	25.58626175	26.9487114	26.94033241	23.79610062	23.64910698	22.77303886	24.37491035	24.3730526	26.36486244	26.51983261	22.33581734	24.57675171	18.96123505	24.34421539	25.82653236	25.78573799	26.58734894	23.80410194	21.97028542	23.3046608	25.19696808	23.50118065	24.66871452	26.20834351	26.06747246	25.43675995	23.04198265	23.54898453	23.15352249	24.66112137	26.80538177	22.98025894	20.18128204	24.77072144	23.01636505	24.74729729	26.30321503	26.46045303	20.16661072	25.58763504	24.56244087	21.74155617	23.78226852	25.03464699	23.7425251
CNRIP1	24.10229492	24.03061104	23.82464027	24.08513069	24.26377487	23.74427223	23.87333298	24.27682304	20.0708847	24.81928825	24.09353638	24.50069427	24.63300705	24.27753258	24.69370461	24.63112068	25.27806473	19.64233589	23.9117775	24.6444397	23.9908371	19.03717041	24.51068878	24.98233223	24.25183678	25.45763779	23.89846039	24.52426529	24.33415413	19.36250305	24.14631462	24.07373619	25.13668823	20.00416565	21.42134094	19.74907112	25.31160545	23.63876152	25.07520676	20.06879616	24.85466957	20.5929203	23.55285835	23.56790352	20.652668	24.19490433	24.70281982	25.08005524
PHYHIPL	20.94649506	19.38887787	20.70548058	20.56281281	21.08634567	20.481287	19.67284203	21.89512825	20.44192314	21.74398422	19.25143623	20.67348862	20.69947815	18.59853363	23.03763199	21.17157745	21.40841675	20.99741364	20.61252213	20.82842255	20.28307343	20.4610405	20.2541256	21.12407875	20.78347778	21.06624985	20.01943779	20.88836861	20.16270065	20.81017685	20.58875084	20.64368057	21.7338028	20.00792885	20.52005959	20.8427639	19.56156158	20.54010582	20.39058113	19.33166313	21.07607269	20.86381912	20.37607574	21.01249886	20.56615829	19.74964714	21.22969818	20.96881104
LINGO1	20.74246407	19.21464157	20.2597599	20.54685974	22.18301582	20.28604698	19.2226429	19.86811447	19.86340523	19.5428772	19.49894142	22.76680565	20.33595276	18.81171036	20.55815697	21.94620895	22.5561142	20.2223053	19.62675476	19.56868553	19.55373573	21.62532043	19.34328079	19.2778492	20.8873539	22.75609207	20.03899765	19.55347824	19.45857239	18.95525169	19.98325729	22.7164917	24.2286129	20.09372902	22.11952591	20.32904434	20.01116371	23.06580544	23.57346153	20.90913391	22.54073334	20.59828949	19.86419678	20.7062397	19.70578003	21.21500397	22.61804581	22.77472878
OTUB1	22.73129845	23.322649	22.6994133	22.6913414	22.9480648	22.20272446	22.80695534	22.75501251	21.88654709	22.53639984	22.53169632	22.85918045	22.6443615	22.40781975	23.4284153	22.77527046	22.92775917	22.75647926	23.43466377	23.98198318	23.04069519	23.37026024	22.97384453	23.77193069	23.33878517	23.68163872	23.47258759	23.32319832	22.50816345	23.70165825	22.48620605	23.67540741	23.91870689	22.64216042	22.80992126	22.90853691	22.27389526	22.45783806	22.59811974	22.14472961	22.34792137	22.50419235	20.35937119	22.72469521	22.5974617	21.65286636	22.12675858	22.61006927
NUDT11	19.73470116	21.45598412	20.94998932	21.46393585	21.36618423	21.15437317	21.24852562	21.47580719	19.19368935	20.72400665	21.4402504	21.7299099	21.20788574	19.26923943	20.97652245	21.88468552	21.6150856	20.49638748	21.13527107	21.13382912	20.32341385	21.1692543	21.57717896	20.29947662	21.23683929	21.42439651	20.73073959	21.23116493	19.12650681	21.37714767	21.37421989	21.58394051	21.3543396	19.59052658	20.18131638	21.59796143	20.84531975	20.84023476	21.48419189	20.63640213	19.71941757	19.52633095	21.41441727	20.88841438	19.7634449	20.7563858	20.02561569	20.05546951
PDXP	23.162817	22.96826553	22.69036293	23.56558037	24.20806503	24.12020683	23.60433388	23.69795227	22.25242805	23.48099136	23.41892624	24.65621948	24.25436211	22.97585869	23.71492004	23.97123337	24.20366669	24.39113045	24.12589264	24.02293015	22.91763306	22.73423767	22.6370163	24.28086281	23.57588577	24.17295074	24.41422272	24.48763084	24.70619774	23.37012672	22.68901825	24.09111786	24.67884827	23.50809097	23.0716114	21.91688728	23.9908371	23.96982956	24.85300446	23.64471436	24.26963615	22.45615959	23.15926361	23.20043755	19.98793411	19.66083336	23.63588715	23.54980659
BCAN	21.2196312	20.74394417	22.47263718	20.05774879	23.15141869	21.35261726	20.98537445	20.52831268	23.09269905	24.92297745	20.03671074	22.73440361	19.10556602	18.5535202	24.54439354	22.85872459	21.43735695	19.03149986	20.54481697	22.56855202	20.96508026	21.84586525	22.64899826	25.08281898	22.54950142	23.80301857	20.24912262	22.95475388	20.40955544	18.60167885	21.16680527	22.74560547	23.02568626	20.86167336	20.77160835	20.48017693	25.01941299	21.75238037	24.31651688	21.24788857	21.62653732	21.71462059	19.52443504	21.79407883	21.2631588	21.2292881	23.40989304	21.12830162
AHCYL2	22.53019524	23.41854095	23.13605309	20.9200592	23.80005836	20.67709732	23.4661274	22.29089355	19.95446396	23.8133316	22.67626762	23.62433052	23.01729965	20.22086716	23.42739105	23.37371635	23.73624229	20.63714981	22.38566589	23.24832344	22.88171959	23.4266243	23.57323074	22.52487373	23.18622398	23.15517616	23.3794117	24.29845047	23.3709259	18.94015121	21.93768692	23.74057198	23.77132607	23.53504562	20.34396553	19.15870667	24.01809692	23.47753716	24.6365509	22.58001137	23.46288681	23.83055115	20.23959351	23.01329994	22.36238861	22.95700455	24.62505531	20.56115341
IGSF21	18.90966988	19.33653069	19.40460014	21.80734825	22.51653099	23.29403877	20.84842682	21.61423111	20.0363102	22.0076828	21.85056496	23.44594383	22.76627922	20.19916916	21.86260796	21.63418198	21.13939857	21.33358192	22.09455109	23.58829308	20.57828331	20.29889679	22.3742466	22.17682076	22.63675117	24.28482056	20.96395111	20.70876694	23.53599548	20.07356834	19.6293354	23.50142479	23.666008	22.77031898	20.97132301	21.08327866	23.06490135	23.82880974	24.1722641	20.41091347	22.61243248	20.39437103	22.37225533	21.52032471	19.69976044	19.83511734	22.44409943	23.40522575
MAP6	20.3506031	19.80452919	19.68744469	19.71069527	21.10271072	21.05867386	20.50309944	19.87509727	19.98500443	23.61705971	21.60621071	21.73970604	21.989851	18.54755402	23.77112579	21.66218758	21.92625618	22.0170269	21.25563049	23.1848011	19.5313015	20.76900864	21.81417274	24.19475365	23.90728951	25.32065392	21.69195938	22.3020668	21.31622696	20.7720108	18.74041557	21.83769035	24.34462166	20.98224449	20.93459511	21.40598488	23.84498405	22.73442268	24.73691177	20.95079422	21.96130371	19.91761589	21.20520401	21.50013542	19.96339035	19.74250984	22.91270828	23.00324631
DCHS1	22.98692131	23.08665466	22.75070572	21.42120743	22.2535553	18.69845009	22.58554649	22.11508751	22.9754734	20.50734711	22.94082642	20.24557304	19.79549599	22.43657112	20.75208092	22.22829056	19.93534088	18.98972893	21.99934578	19.13505173	22.02843666	22.69812202	22.11787987	20.37205887	21.9017601	20.16879845	19.65923882	22.1695919	20.78141212	22.67227936	21.98735428	21.96722794	21.143116	23.35729599	22.95224762	22.51135254	20.69158173	22.25873947	20.65522957	20.93050575	22.21779823	22.24365234	19.55817795	20.08718681	22.81139183	22.68418884	19.89956856	19.31991196
CNDP2	24.81826591	24.82880974	24.8358593	24.31375122	24.85024071	24.17957115	24.70303154	24.67696762	25.22368813	24.73557091	24.89388657	24.29270554	23.63931465	24.12927628	24.00375938	23.8426857	23.88157082	24.33871651	24.77253532	24.35299301	24.76177406	23.74355316	24.51436615	24.63356018	24.64361382	24.5847435	24.47512627	24.94131851	23.9900589	24.46482086	24.79178619	24.43230629	25.1861248	23.82230759	24.07634926	24.2347641	24.59445763	24.06776047	24.31775856	24.58852196	23.9513588	23.85319519	24.3013134	25.01231194	23.72213173	23.94529915	24.84465027	25.10409546
SNX27	20.7446003	19.42767715	19.2419281	20.62685776	20.77297783	21.13570976	20.61351204	20.34041595	20.73595238	20.26307297	20.76320267	20.94967079	21.39084244	20.64904213	21.04032707	20.92853546	20.77152824	21.08595657	20.81565857	20.79677391	20.79185677	20.95446968	20.84911537	21.05271721	21.08699417	20.98328781	20.67046547	20.72159004	21.03496552	19.69220161	20.28138733	18.95060349	20.61961555	19.09305954	20.33086967	20.69548988	20.68970108	20.9236412	20.59759712	20.76101303	20.61663818	19.25664902	19.94382095	20.5236187	20.17456055	19.61545944	19.48498726	20.72802925
AGAP3	21.51239014	19.44519424	20.2429657	21.91415215	22.18918228	21.86506653	21.86253357	20.1356945	19.7692852	19.48568535	21.99793243	21.49662971	21.94838524	19.39100075	21.78923035	21.41235161	21.44697762	21.9227047	21.0367775	21.93102837	21.34386253	20.31858063	20.50957489	19.11419487	22.17227936	22.35385513	21.06421089	21.61665726	22.2766819	20.64187241	21.18690681	21.84068871	22.54458237	21.60453606	20.86290169	20.47473526	20.53424454	20.70443535	21.194664	20.19600868	21.74007797	21.40520668	20.13684464	21.54651451	20.92979431	20.44977188	20.91808891	21.03629875
IPO9	23.01045227	22.80023575	23.12459946	21.72529793	22.04049492	21.2118721	22.65259171	23.24465561	23.09129524	19.35326195	22.80612946	21.92831802	18.79193878	21.01133919	20.24619675	18.99238396	20.16974449	20.31155205	21.5766716	22.43519783	22.96807098	23.43568039	22.39372635	20.08002663	21.97267151	21.22693825	20.62747383	21.39644623	21.21620178	21.9571991	22.32025337	21.88013268	19.88411713	20.26899147	21.98683357	20.00189781	20.05697632	21.52190781	20.38664436	20.20172501	19.46964264	21.99317169	19.91633797	19.72589874	22.50845337	22.52334404	20.50203133	22.09413338
RBM14	22.32399559	22.264534	22.08644295	19.99413872	20.700037	21.71561241	21.97063637	21.85798645	21.88046837	20.77623558	18.94276237	19.94273376	22.76652336	22.86389351	20.33646393	22.43702698	19.40867805	21.74419022	21.87586403	22.10776329	21.58559227	22.00771713	21.02431679	21.29619789	20.9924469	20.94916153	20.83722687	19.49589157	21.49017906	19.47646904	21.57112503	20.41528702	19.45598984	21.84061241	21.73434067	21.96215248	21.59896088	22.49074173	21.30396271	21.74077797	20.2052269	20.9224472	21.16217422	19.67011261	20.17292595	20.12759972	20.22162247	19.10028458
NEDD4L	24.13061333	24.80661201	24.18752289	20.27628899	19.63043213	23.94788742	24.31534195	24.0610981	23.94368935	23.23799133	24.31409836	23.96631241	22.67601013	23.46774673	23.09505081	23.14142799	23.02796555	21.97459793	22.26232719	23.14508629	23.35743141	24.56086731	23.50178909	22.74909019	23.39466858	22.83684158	21.64763832	22.39769936	22.95377731	23.9910965	24.13969612	23.62566948	20.05361557	22.79990005	23.48934555	22.99137306	22.26404762	23.86022377	23.38179016	21.92858124	22.79114151	22.71076584	22.73783112	22.13012505	24.60597229	24.18857956	22.8878479	23.66351128
QKI	21.82041931	22.15031815	22.53105354	20.46434593	21.30962372	20.35009384	22.03318596	21.54184341	22.1169281	20.61490059	21.3226757	19.9558773	19.67166138	20.65761566	19.76861572	19.29896736	20.29057121	19.59839058	19.9762001	19.49290848	20.95368767	19.90490913	22.76358795	21.43644333	20.10495567	19.88764	19.75501633	20.22042656	21.2202816	22.18216705	23.43083954	19.79524612	19.70024681	20.22754669	21.63289642	22.18616295	19.82950783	21.28100777	19.77291489	20.30704498	20.96062279	19.27880096	19.9548912	19.98652458	21.00716019	19.64611244	20.59508896	19.85743141
VPS35	22.85519409	22.88542938	22.65250397	22.72063065	23.36999512	23.21289635	22.68933868	23.13875771	23.2088089	23.67691422	22.53606606	23.3176899	22.86646271	22.34827232	23.59194946	22.57133293	22.22664452	22.77221298	23.97035599	23.27284241	23.08214378	24.0287571	23.27923393	22.97950745	23.22815895	23.24301338	23.05203629	22.59941483	23.30910873	22.93854904	22.73818207	23.1904335	22.94394112	20.16601753	21.06526756	20.64175034	19.78529167	19.76869392	20.42271233	19.92386818	22.71831131	20.76867294	20.61480331	23.10873604	22.61146545	22.71066093	23.10455132	19.48701477
TBCB	23.74990845	23.53919411	23.07190514	22.53990555	22.77721977	22.5602951	23.05251694	22.77326012	22.39783096	22.7243824	22.97328377	23.79411888	24.21356392	23.71208954	22.62729454	23.05814552	23.95091438	23.81097984	23.54498291	24.84119797	23.61907768	23.60817528	22.93504524	23.94681549	23.5743866	24.52043343	22.49604416	23.51605034	22.89886665	22.62037468	22.47642517	22.32039261	23.76951218	23.22677803	23.23764038	22.93574715	23.02531433	23.14776039	23.80104446	23.53278923	23.49191666	23.5302906	20.54620552	21.79958344	22.18619347	22.83678436	21.97760582	23.12063408
PARK7	23.74232101	23.14388847	23.57184219	23.55917549	23.79471397	24.31906891	24.75409508	24.46730995	24.00152779	24.73122597	24.34238434	24.09820366	24.12099838	24.54651451	23.22408485	24.66476059	25.688591	22.53928947	23.16584015	23.79392052	24.44075775	23.70704079	24.40405655	22.83940125	23.83499336	23.65796471	23.81352615	23.65425301	23.95482445	23.92569542	24.14320374	22.57177353	23.5354023	23.93867493	24.34861183	23.68731117	23.12084007	23.62075615	24.3433342	22.53573418	23.61470413	22.97819901	21.96961784	23.57991982	24.30005836	23.77052116	23.35353279	24.31007957
VAT1	24.18275833	22.53599548	23.02781296	23.61694717	23.95615387	22.56460381	23.52097321	24.01673889	22.74603653	24.6806736	22.99672699	23.01239586	22.48581314	23.33878517	25.22070122	23.21179771	24.66209984	23.08406067	23.62153816	23.11645126	23.11830711	23.01777458	23.1761055	24.22066498	23.89846039	25.14926529	23.88231659	24.46232605	21.46990776	23.90352631	22.87631416	23.98693848	25.11489677	23.17563438	24.03279877	23.26327324	24.19708061	23.32251167	24.51929283	24.44543839	24.92795753	24.12352562	24.10429573	24.56981659	23.54568863	23.02577019	25.80842972	25.15984917
C12orf57	22.22949409	19.80254173	22.17313385	21.0252552	21.50076866	22.39472008	22.64919472	22.02860641	22.63387108	21.7634449	22.62742805	23.36185455	21.33935547	20.31395912	20.2831974	20.72033691	21.04600143	21.94188309	21.2791214	22.25971603	22.07159424	22.36163902	22.03982544	21.82911873	21.72071266	21.80222893	21.83456802	21.91440773	22.30376816	21.57560921	21.92415619	21.75645828	22.40849495	22.23385811	22.64365768	22.09387589	21.46438408	22.80492973	23.17006493	20.03564262	20.5026207	19.81210709	21.19748116	19.42177963	22.17873573	21.8824482	18.59421349	22.52621269
PHB2	23.57242012	22.87273216	24.35467529	23.81772804	24.12746811	23.43758583	23.47790718	23.43644333	24.90907669	24.55707359	24.14219093	23.18218231	24.71056557	23.4667511	25.15734482	24.6574192	24.17310333	23.00070381	23.18040657	22.5835495	23.74273109	23.54686737	23.04131317	23.03689384	23.29754066	22.60862541	23.78935051	23.37623596	23.67411423	23.27241516	22.93400192	23.34867859	23.70017624	23.63023186	23.4391098	23.78496552	23.10371971	23.58978081	23.69816399	23.62466431	23.08290863	23.43999672	24.41112328	24.49124336	24.10509491	22.8102932	24.91241646	23.24328995
COPS8	21.34851646	21.47095108	21.60833168	19.50177574	22.0010643	22.05487061	22.07149696	21.60621071	20.00247955	20.27581596	22.06588745	21.68183136	20.38721848	19.75366974	21.1698513	19.94415092	20.27889442	21.58077049	21.20741081	22.05807877	20.97631264	21.42218971	21.44004822	22.41843796	20.17714691	20.84896278	21.03851891	20.84352875	21.30005836	21.31185532	21.48939514	21.61692619	20.00478363	21.56085587	20.52607155	20.52812195	19.90954781	22.61067772	22.02032089	22.15542412	20.03676414	19.60559464	22.41092873	20.37586021	20.41661453	22.14793015	23.00540543	22.44095993
HSD17B10	22.84111214	23.14203453	24.38007355	24.08180237	23.61851692	24.67238808	24.24619293	23.4966774	23.40730286	24.29473877	24.42655945	23.04856491	23.93255997	23.09329414	25.00812721	23.05381012	23.77776146	23.79332542	24.30243111	24.06315804	24.24118042	24.45129967	24.10237503	24.32704353	23.09882927	22.42907906	22.96513176	22.53019524	24.18328857	23.20594978	23.43568039	23.46063995	23.29319572	24.74149704	24.29523087	23.25045013	24.22000122	23.39322853	24.04801559	24.05117416	23.84095764	24.20134926	25.02170181	25.28911972	25.28552628	24.51953316	24.48173141	24.17850876
HNRNPAB	19.09181976	22.63557816	23.01610947	20.34077644	20.58128548	23.32457352	22.42948723	23.99645233	23.06068611	21.27895164	23.67335892	23.64603424	24.56627846	24.89249802	22.49723816	24.54120445	24.04034424	23.08914566	23.08433533	23.15117073	23.05741882	23.89143181	23.56104088	19.69725418	23.24241829	21.54778481	23.5302906	20.6899395	24.3398056	23.27696419	24.48897934	23.43644333	20.08411598	23.58221817	22.98274994	23.8080368	19.94901085	23.34529877	22.56448746	22.55332756	22.45412636	22.82619286	21.13320923	22.29882813	23.19150352	23.63089752	21.63294029	20.01301956
NAP1L4	24.61818123	23.60206985	23.68002892	23.5331459	23.99386215	22.77388382	24.19835472	23.23060799	23.69646645	23.20703697	23.47184372	23.57588577	23.93165779	24.24829292	22.86081123	24.17668343	24.19557953	24.20493507	23.78855515	24.15599442	23.87258148	24.23432541	23.57680893	23.20566559	24.3954525	24.00230217	23.89346886	23.83990097	23.10982132	23.84066963	23.18213654	23.29319572	23.79273033	23.41286659	23.51304054	23.84383583	22.92297745	23.44556427	24.43096733	24.51014519	23.35366631	23.546278	23.15268707	22.94945526	23.34407997	23.32964516	23.13899231	23.79897118
ACO2	21.86593437	19.99962807	21.26364136	22.60159302	23.26556396	22.34838104	21.93247032	21.99386215	21.80624771	23.78536415	22.64609909	21.92603874	23.74990845	18.97868919	25.38179016	22.99460602	22.60170555	23.55812454	23.63677216	21.9214344	22.12019157	22.06473732	22.28830338	23.39689064	22.48313332	22.94770813	23.66633224	23.28178215	23.02284431	22.76194572	22.53136253	22.72802162	23.4772892	22.95461082	20.79582405	19.52953911	24.06628227	22.36075592	22.43226814	24.30549431	23.1669426	20.82793808	23.48910141	24.18449974	21.59516907	21.40114212	24.45901489	22.48527336
CPNE1	22.19727516	21.10290337	21.82302666	22.07929802	22.15826225	21.832407	22.66222954	22.33881187	21.94195366	22.28520203	21.52415657	21.63254166	20.50993347	18.42971611	21.98182678	19.45097923	19.36346817	22.09193993	22.14979172	21.09706306	22.55796051	22.26782417	21.53283691	21.84234047	22.1483345	19.68416405	19.51155663	22.03600502	22.10312843	22.61580467	21.89954948	20.2031517	20.03837395	21.75478745	20.0275383	21.18458939	21.11101532	19.34449005	21.74890518	22.47672081	22.53715706	22.90904999	22.80370712	22.2615242	20.29586601	20.83791733	21.73351288	19.72632217
CCT7	21.84701347	19.97447968	20.76141739	19.75715828	22.21210861	21.7218399	22.34052467	21.85760689	17.91202545	20.75613213	21.67361832	20.74484825	21.37607574	20.08288383	21.65525818	18.38601685	21.99417305	21.72392464	21.84498405	21.6671772	19.32648468	19.51291847	21.6566124	22.41392708	21.92067146	21.8144455	22.03268051	22.32295227	21.92705345	19.45893669	21.45196533	19.83313179	21.60345078	19.38320541	20.2874279	20.41235542	20.45112038	19.55763626	21.57052231	20.52145004	19.66766357	20.90598869	19.63344002	20.2203064	20.18408394	20.60822296	21.2631588	21.87068176
SH3GL2	21.89348793	20.06596375	19.80625534	20.24113846	22.14099121	21.52759743	22.13836861	20.61376953	20.06099701	19.31767273	19.79667664	19.06523132	23.15003967	19.27058029	21.65386009	19.93046951	18.59602737	20.14575195	21.44394684	22.54014206	19.64925766	21.15917969	20.21474838	21.08689499	19.90310478	19.32583237	21.46173859	19.07191277	22.73510551	20.10594368	20.13830566	19.59133339	22.02147293	21.57621002	20.09857559	19.33078957	20.60401917	19.15870094	19.8693676	20.05026245	19.9751606	19.93674469	20.4405098	21.48685646	20.75304604	21.09878731	19.89328194	20.91803932
DPYSL5	25.97768784	24.73696327	25.14398193	26.07585907	26.48623466	26.02917862	25.95706177	27.01467514	25.58666229	27.01563263	26.48752213	27.02981186	26.86608505	24.8158741	27.69597626	26.60342789	27.85632133	26.55244827	26.04047012	26.93966103	26.40652466	25.18831444	26.24129105	27.062603	27.22204781	28.13246727	27.07418633	27.12267685	26.4454689	26.65662766	24.99459648	26.67519188	27.43841171	26.17710304	24.10317612	23.95207024	26.52448845	25.87984276	26.83689499	26.04631042	26.62797928	24.43885612	25.28957748	25.98058891	25.50026894	24.9962368	26.91193581	27.79240799
TXNDC17	20.40533257	22.62428665	22.47040558	22.07515717	22.24614906	20.78383446	22.40280724	22.40153313	21.97302246	22.19643593	22.26072121	22.43445969	22.30763626	22.81340981	22.15177536	22.91369438	22.89463615	22.51768494	22.48074532	22.44091034	22.81431007	22.90681267	22.26020432	22.30696869	22.4129715	22.60997772	23.23764038	22.66722107	22.53495216	22.77432632	22.17386627	22.85857391	22.73702621	22.60333824	20.01238441	23.0010643	22.32388687	22.91278267	22.32970047	22.50601006	22.68844223	22.56920242	22.65366364	22.41738129	22.78258705	19.92284775	22.0929718	22.78686142
ERP44	22.87607193	19.94757652	23.13760185	23.24173355	23.36118507	23.62410736	22.78508568	24.01580238	22.27588654	23.25436211	23.2303009	22.38908386	22.09587288	21.01814842	22.09735107	19.06690788	22.38750648	22.9642868	22.95210648	22.76787567	22.57701683	23.13588142	22.65390396	22.68262482	22.62021828	23.32154846	22.74326515	22.48664856	22.16536522	19.99510765	19.13809204	18.81491661	22.93788528	23.45349884	20.13272667	19.97593117	19.98406792	22.87024879	20.04478645	19.99489784	22.68183136	20.76659584	23.76961327	23.56255722	18.98262405	23.40327644	23.18221092	21.32157326
NTPCR	20.69042015	20.50916672	21.58343506	19.68623161	20.15088272	20.04023361	20.75613213	20.32250404	20.32513237	19.9474144	19.51593208	20.02012062	20.14457321	21.27287102	19.94052696	20.72042084	20.46841812	19.25912857	21.83294678	20.81252861	19.6188221	21.63258553	21.04092979	19.97834015	20.72941208	19.19164276	19.34458923	20.80088615	19.21505547	19.80109024	20.29894066	20.07627678	19.18004799	21.86555672	20.42448235	21.06546021	21.21183777	20.19572067	20.79634285	20.75484467	19.5375042	20.52632713	20.86246872	19.70899773	19.25551224	20.06773758	19.79334831	20.10025406
TUBB6	20.39038086	21.18911934	20.13015556	22.36607742	22.55880165	21.51441383	22.98163414	19.83055878	19.67879677	21.13761711	21.36664009	22.64989662	22.67486763	20.40838051	20.06632042	22.42544556	19.22242737	24.00118446	21.25616074	23.63378334	19.68678665	20.18106842	20.11788177	23.80025482	23.69402313	23.20351791	18.15994263	24.09426117	22.56038857	19.96638107	20.55057526	22.60231781	23.75133896	20.92414284	20.2283783	19.70531845	20.63251877	20.65011215	19.58588028	22.66581154	20.01301003	20.57159233	21.06991386	22.59160805	21.13791847	21.03275108	23.3998909	23.47864723
C9orf142	21.65289688	22.90868378	22.30421448	21.13558388	20.58873177	19.64882088	21.68863487	23.02570343	22.09271431	20.58895683	22.19123268	19.53251457	19.33987427	23.20253181	21.32333565	21.92110634	22.35444832	20.39837837	21.25499535	20.33071709	21.78871346	22.26290131	18.85513115	20.57123184	21.51070023	19.05823326	21.47348022	21.54910278	21.77792168	22.67878342	22.56799507	20.05385399	20.32634163	21.44541359	22.51426888	23.13414383	20.33651161	22.09493828	21.31290817	21.28200722	22.10338402	22.12521362	21.81573677	21.90013885	22.52123642	23.18685722	20.87979507	21.56611443
MRI1	21.24591637	21.77152824	21.28517342	19.53442192	20.27696037	20.72292328	22.07802773	21.33002853	21.80218887	20.64885521	18.99230576	19.4376049	18.68533134	19.08812904	19.55217743	20.5334549	20.02776337	21.11837196	20.96958351	20.86113167	21.63798904	22.31633759	21.25470734	18.9486618	20.24736595	19.75990486	19.77404022	20.88002014	18.90183067	21.07188988	21.91012955	19.75741386	19.38605118	20.45261955	20.97407341	21.71875	18.85188675	20.43530846	19.6771698	19.25446701	19.73170853	21.54919624	20.43268013	20.14595222	21.088871	20.99624443	19.69987488	19.51976013
TUBB2B	30.0489521	29.47554779	29.54655457	29.24707985	29.61400223	30.11160278	29.89329338	29.93999672	28.49040985	29.79683876	29.43954086	30.56737709	29.82732582	28.6620388	30.12976837	29.22965431	30.08916855	31.29225159	30.34244347	31.01624489	30.39998817	29.87132454	30.0480423	31.16206932	31.24637794	31.82213593	30.76588249	30.86230659	29.72950554	29.90698624	28.80830002	29.8130188	30.50370026	30.20128059	29.23427582	27.95720673	30.77368355	30.33511353	30.98908615	29.74215698	30.60796738	28.84631157	29.07446671	28.84385872	29.24730682	28.74355316	29.72895432	29.90569687
ACAT2	23.6105423	21.96982956	21.77635574	22.19436264	21.54580688	22.59955215	23.69954109	22.68959427	22.1585083	22.37018013	22.83329391	22.61166763	23.02929688	21.25251579	22.59028244	22.19589424	23.21763611	21.68970108	22.43809509	23.27682304	23.1541729	22.33041191	22.40213203	22.86538696	22.71952248	22.7029686	23.24590302	22.96380997	22.87359428	23.54851341	21.79165649	23.00891495	23.1811657	22.57644081	22.81493568	19.80550003	21.88825798	21.55604362	22.01678848	22.37636757	22.0728054	22.59071732	22.69057465	22.54722023	23.48271561	19.75737762	22.19943428	22.57913589
SFXN3	19.68055344	20.07824326	20.80840302	20.55129242	20.88245773	22.09735107	20.34052086	19.64031601	18.02135086	22.02485847	19.36918831	20.14962578	21.9571991	20.95102692	22.13323402	20.35309601	19.97378349	20.71568489	20.23840141	19.98576736	20.38054085	20.46137428	19.97636223	20.13508224	20.29258347	19.25155258	21.66418457	22.29745674	23.13105202	19.39864922	20.78318405	21.66999054	20.80431938	23.46138954	21.1656456	19.74463463	22.44465446	19.10145378	20.95105362	18.80461693	22.10658264	19.97222519	21.04722214	22.6957016	21.22557068	20.32752037	22.70062065	22.14388847
LSM14B	19.2679348	19.54405785	19.31658173	20.96686745	20.67960358	21.55894279	20.01471329	19.02424622	20.05407143	21.27859497	20.9761734	20.98008347	21.69672203	20.59996033	19.9800663	20.51768494	20.47506523	21.84168625	19.3515358	21.64912987	21.59281731	21.46985817	21.3898983	20.692976	21.36506271	20.40468788	21.02059174	20.94642448	21.76680565	20.76805878	20.58884239	20.23498726	19.86515808	20.44490814	19.58628654	21.3177166	20.28889275	22.11556244	20.48882675	21.02715492	21.15856934	19.82475471	20.2413559	19.20886993	20.25468826	20.36796951	19.38004875	21.00664902
SEZ6L	19.9113636	19.19785118	19.24944305	21.3762188	21.64996338	21.58751488	21.52205086	20.14027786	20.18840599	20.79771042	20.75893021	21.38368988	21.59003067	19.31306267	21.11388016	19.5826683	21.48394585	21.13896179	21.03294945	21.94360161	21.48694229	20.38531685	22.1263485	21.48266602	21.55196762	22.5556221	20.6645813	21.4616394	20.35001564	19.91898346	20.58146858	20.05860329	21.65022659	20.14794159	20.68951416	20.32261658	20.31220055	20.22215462	20.2565918	20.75202751	19.79610825	19.7545166	20.35357285	22.29257965	21.31483078	19.18888664	21.56076241	19.78979492
